iata_code,id_0,id_1,id_2,id_3,id_4,id_5
YMD,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_98_gadm2-8,can_42_6_98_2242_gadm2-8,,
YME,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_251_gadm2-8,can_42_11_251_4120_gadm2-8,,
YMF,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_22_gadm2-8,can_42_2_22_533_gadm2-8,,
YMG,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_167_gadm2-8,can_42_9_167_2883_gadm2-8,,
YMH,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_86_gadm2-8,can_42_5_86_1842_gadm2-8,,
YMI,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2549_gadm2-8,,
YMJ,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_290_gadm2-8,can_42_12_290_5438_gadm2-8,,
YMK,,,,,,
YML,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_191_gadm2-8,can_42_11_191_3321_gadm2-8,,
YMM,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_7_gadm2-8,can_42_1_7_199_gadm2-8,,
YMN,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_87_gadm2-8,can_42_5_87_1855_gadm2-8,,
YMO,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_124_gadm2-8,can_42_9_124_2436_gadm2-8,,
YMP,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_36_gadm2-8,can_42_2_36_989_gadm2-8,,
YMQ,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_195_gadm2-8,can_42_11_195_3369_gadm2-8,,
YMR,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4248_gadm2-8,,
YMS,per_178_gadm2-8,per_178_17_gadm2-8,per_178_17_138_gadm2-8,per_178_17_138_1417_gadm2-8,,
YMT,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4251_gadm2-8,,
YMU,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_28_gadm2-8,can_42_2_28_719_gadm2-8,,
YMV,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2347_gadm2-8,,
YMW,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_220_gadm2-8,can_42_11_220_3690_gadm2-8,,
YMX,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_255_gadm2-8,can_42_11_255_4199_gadm2-8,,
YMY,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_195_gadm2-8,can_42_11_195_3369_gadm2-8,,
YNA,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_254_gadm2-8,can_42_11_254_4193_gadm2-8,,
YNB,sau_200_gadm2-8,sau_200_5_gadm2-8,,,,
YNC,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4289_gadm2-8,,
YND,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_154_gadm2-8,can_42_9_154_2715_gadm2-8,,
YNE,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_61_gadm2-8,can_42_3_61_1423_gadm2-8,,
YNF,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_92_gadm2-8,can_42_5_92_2031_gadm2-8,,
YNG,usa_244_gadm2-8,usa_244_36_gadm2-8,usa_244_36_2125_gadm2-8,,,
YNH,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_41_gadm2-8,can_42_2_41_1064_gadm2-8,,
YNI,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4249_gadm2-8,,
YNJ,chn_49_gadm2-8,chn_49_17_gadm2-8,chn_49_17_195_gadm2-8,chn_49_17_195_1329_gadm2-8,,
YNK,,,,,,
YNL,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_283_gadm2-8,can_42_12_283_5021_gadm2-8,,
YNM,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4269_gadm2-8,,
YNN,aus_15_gadm2-8,aus_15_11_gadm2-8,aus_15_11_1300_gadm2-8,,,
YNO,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2549_gadm2-8,,
YNP,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_86_gadm2-8,can_42_5_86_1844_gadm2-8,,
YNR,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_56_gadm2-8,can_42_3_56_1349_gadm2-8,,
YNS,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4272_gadm2-8,,
YNT,chn_49_gadm2-8,chn_49_23_gadm2-8,chn_49_23_258_gadm2-8,chn_49_23_258_1743_gadm2-8,,
YNX,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2219_gadm2-8,,
YNY,kor_213_gadm2-8,kor_213_6_gadm2-8,kor_213_6_72_gadm2-8,,,
YNZ,chn_49_gadm2-8,chn_49_15_gadm2-8,chn_49_15_173_gadm2-8,chn_49_15_173_1178_gadm2-8,,
YOA,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2219_gadm2-8,,
YOC,can_42_gadm2-8,can_42_13_gadm2-8,can_42_13_293_gadm2-8,can_42_13_293_5567_gadm2-8,,
YOD,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_3_gadm2-8,can_42_1_3_98_gadm2-8,,
YOE,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_10_gadm2-8,can_42_1_10_258_gadm2-8,,
YOG,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2559_gadm2-8,,
YOH,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_61_gadm2-8,can_42_3_61_1423_gadm2-8,,
YOI,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4249_gadm2-8,,
YOJ,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_8_gadm2-8,can_42_1_8_213_gadm2-8,,
YOK,jpn_114_gadm2-8,jpn_114_19_gadm2-8,jpn_114_19_861_gadm2-8,,,
YOL,nga_163_gadm2-8,nga_163_2_gadm2-8,nga_163_2_38_gadm2-8,,,
YON,btn_27_gadm2-8,btn_27_15_gadm2-8,btn_27_15_153_gadm2-8,,,
YOO,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_126_gadm2-8,can_42_9_126_2455_gadm2-8,,
YOP,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_8_gadm2-8,can_42_1_8_230_gadm2-8,,
YOS,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_131_gadm2-8,can_42_9_131_2490_gadm2-8,,
YOT,isr_111_gadm2-8,isr_111_2_gadm2-8,,,,
YOW,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_154_gadm2-8,can_42_9_154_2715_gadm2-8,,
YOY,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_214_gadm2-8,can_42_11_214_3609_gadm2-8,,
YPA,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_280_gadm2-8,can_42_12_280_4864_gadm2-8,,
YPB,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_20_gadm2-8,can_42_2_20_474_gadm2-8,,
YPC,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_98_gadm2-8,can_42_6_98_2245_gadm2-8,,
YPD,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_156_gadm2-8,can_42_9_156_2744_gadm2-8,,
YPE,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_10_gadm2-8,can_42_1_10_271_gadm2-8,,
YPF,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_22_gadm2-8,can_42_2_22_540_gadm2-8,,
YPG,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_70_gadm2-8,can_42_3_70_1553_gadm2-8,,
YPH,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4256_gadm2-8,,
YPI,,,,,,
YPJ,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4246_gadm2-8,,
YPL,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2566_gadm2-8,,
YPM,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2549_gadm2-8,,
YPN,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_254_gadm2-8,can_42_11_254_4181_gadm2-8,,
YPO,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2549_gadm2-8,,
YPP,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2219_gadm2-8,,
YPQ,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_159_gadm2-8,can_42_9_159_2773_gadm2-8,,
YPR,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_43_gadm2-8,can_42_2_43_1090_gadm2-8,,
YPS,can_42_gadm2-8,can_42_7_gadm2-8,can_42_7_108_gadm2-8,can_42_7_108_2299_gadm2-8,,
YPT,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_46_gadm2-8,can_42_2_46_1154_gadm2-8,,
YPW,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_42_gadm2-8,can_42_2_42_1080_gadm2-8,,
YPX,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4275_gadm2-8,,
YPY,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_7_gadm2-8,can_42_1_7_199_gadm2-8,,
YPZ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_21_gadm2-8,can_42_2_21_493_gadm2-8,,
YQA,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_150_gadm2-8,can_42_9_150_2678_gadm2-8,,
YQB,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_196_gadm2-8,can_42_11_196_3388_gadm2-8,,
YQC,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4276_gadm2-8,,
YQD,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_60_gadm2-8,can_42_3_60_1407_gadm2-8,,
YQE,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_30_gadm2-8,can_42_2_30_785_gadm2-8,,
YQF,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_18_gadm2-8,can_42_1_18_440_gadm2-8,,
YQG,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_128_gadm2-8,can_42_9_128_2475_gadm2-8,,
YQH,can_42_gadm2-8,can_42_13_gadm2-8,can_42_13_293_gadm2-8,can_42_13_293_5579_gadm2-8,,
YQI,can_42_gadm2-8,can_42_7_gadm2-8,can_42_7_116_gadm2-8,can_42_7_116_2344_gadm2-8,,
YQJ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_28_gadm2-8,can_42_2_28_720_gadm2-8,,
YQK,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2550_gadm2-8,,
YQL,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_12_gadm2-8,can_42_1_12_295_gadm2-8,,
YQM,can_42_gadm2-8,can_42_4_gadm2-8,can_42_4_84_gadm2-8,can_42_4_84_1793_gadm2-8,,
YQN,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_167_gadm2-8,can_42_9_167_2878_gadm2-8,,
YQQ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_28_gadm2-8,can_42_2_28_723_gadm2-8,,
YQR,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_289_gadm2-8,can_42_12_289_5379_gadm2-8,,
YQS,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_127_gadm2-8,can_42_9_127_2466_gadm2-8,,
YQT,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_167_gadm2-8,can_42_9_167_2902_gadm2-8,,
YQU,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_10_gadm2-8,can_42_1_10_265_gadm2-8,,
YQV,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_292_gadm2-8,can_42_12_292_5547_gadm2-8,,
YQW,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_281_gadm2-8,can_42_12_281_4921_gadm2-8,,
YQX,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_93_gadm2-8,can_42_5_93_2065_gadm2-8,,
YQY,can_42_gadm2-8,can_42_7_gadm2-8,can_42_7_101_gadm2-8,can_42_7_101_2263_gadm2-8,,
YQZ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_23_gadm2-8,can_42_2_23_626_gadm2-8,,
YRA,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2228_gadm2-8,,
YRB,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2359_gadm2-8,,
YRC,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_28_gadm2-8,can_42_2_28_720_gadm2-8,,
YRD,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_24_gadm2-8,can_42_2_24_652_gadm2-8,,
YRE,,,,,,
YRF,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_86_gadm2-8,can_42_5_86_1830_gadm2-8,,
YRG,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_87_gadm2-8,can_42_5_87_1857_gadm2-8,,
YRI,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_264_gadm2-8,can_42_11_264_4378_gadm2-8,,
YRJ,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_227_gadm2-8,can_42_11_227_3785_gadm2-8,,
YRL,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2570_gadm2-8,,
YRM,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_19_gadm2-8,can_42_1_19_451_gadm2-8,,
YRN,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_24_gadm2-8,can_42_2_24_652_gadm2-8,,
YRO,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_154_gadm2-8,can_42_9_154_2715_gadm2-8,,
YRQ,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_201_gadm2-8,can_42_11_201_3460_gadm2-8,,
YRR,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_28_gadm2-8,can_42_2_28_720_gadm2-8,,
YRS,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_61_gadm2-8,can_42_3_61_1435_gadm2-8,,
YRT,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_118_gadm2-8,can_42_8_118_2361_gadm2-8,,
YRV,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_27_gadm2-8,can_42_2_27_699_gadm2-8,,
YSA,can_42_gadm2-8,can_42_7_gadm2-8,can_42_7_106_gadm2-8,can_42_7_106_2288_gadm2-8,,
YSB,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_130_gadm2-8,can_42_9_130_2482_gadm2-8,,
YSC,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_218_gadm2-8,can_42_11_218_3674_gadm2-8,,
YSD,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_11_gadm2-8,can_42_1_11_281_gadm2-8,,
YSE,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_44_gadm2-8,can_42_2_44_1135_gadm2-8,,
YSF,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_283_gadm2-8,can_42_12_283_5021_gadm2-8,,
YSG,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2225_gadm2-8,,
YSH,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_145_gadm2-8,can_42_9_145_2621_gadm2-8,,
YSI,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_141_gadm2-8,can_42_9_141_2596_gadm2-8,,
YSJ,can_42_gadm2-8,can_42_4_gadm2-8,can_42_4_81_gadm2-8,can_42_4_81_1757_gadm2-8,,
YSK,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2360_gadm2-8,,
YSL,can_42_gadm2-8,can_42_4_gadm2-8,can_42_4_77_gadm2-8,can_42_4_77_1698_gadm2-8,,
YSM,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2220_gadm2-8,,
YSN,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_27_gadm2-8,can_42_2_27_706_gadm2-8,,
YSO,,,,,,
YSP,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_143_gadm2-8,can_42_9_143_2598_gadm2-8,,
YSQ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_22_gadm2-8,can_42_2_22_532_gadm2-8,,
YSR,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2355_gadm2-8,,
YSS,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_167_gadm2-8,can_42_9_167_2900_gadm2-8,,
YST,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_61_gadm2-8,can_42_3_61_1437_gadm2-8,,
YSU,can_42_gadm2-8,can_42_10_gadm2-8,can_42_10_174_gadm2-8,can_42_10_174_3027_gadm2-8,,
YSV,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_87_gadm2-8,can_42_5_87_1853_gadm2-8,,
YSW,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4279_gadm2-8,,
YSX,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_24_gadm2-8,can_42_2_24_652_gadm2-8,,
YSY,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_98_gadm2-8,can_42_6_98_2246_gadm2-8,,
YSZ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_28_gadm2-8,can_42_2_28_719_gadm2-8,,
YTA,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_163_gadm2-8,can_42_9_163_2823_gadm2-8,,
YTB,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_43_gadm2-8,can_42_2_43_1084_gadm2-8,,
YTC,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_41_gadm2-8,can_42_2_41_1066_gadm2-8,,
YTD,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_61_gadm2-8,can_42_3_61_1423_gadm2-8,,
YTE,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2348_gadm2-8,,
YTF,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_222_gadm2-8,can_42_11_222_3725_gadm2-8,,
YTG,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_36_gadm2-8,can_42_2_36_983_gadm2-8,,
YTH,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_61_gadm2-8,can_42_3_61_1438_gadm2-8,,
YTI,,,,,,
YTJ,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_167_gadm2-8,can_42_9_167_2900_gadm2-8,,
YTK,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4251_gadm2-8,,
YTL,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2552_gadm2-8,,
YTM,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_242_gadm2-8,can_42_11_242_3999_gadm2-8,,
YTN,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_254_gadm2-8,can_42_11_254_4196_gadm2-8,,
YTO,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_169_gadm2-8,can_42_9_169_2933_gadm2-8,,
YTP,,,,,,
YTQ,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4281_gadm2-8,,
YTR,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_136_gadm2-8,can_42_9_136_2516_gadm2-8,,
YTS,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_124_gadm2-8,can_42_9_124_2441_gadm2-8,,
YTT,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_279_gadm2-8,can_42_12_279_4801_gadm2-8,,
YTU,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_43_gadm2-8,can_42_2_43_1094_gadm2-8,,
YTX,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_34_gadm2-8,can_42_2_34_939_gadm2-8,,
YTY,chn_49_gadm2-8,chn_49_15_gadm2-8,chn_49_15_170_gadm2-8,chn_49_15_170_1156_gadm2-8,,
YTZ,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_142_gadm2-8,can_42_9_142_2597_gadm2-8,,
YUA,chn_49_gadm2-8,chn_49_30_gadm2-8,chn_49_30_319_gadm2-8,chn_49_30_319_2222_gadm2-8,,
YUB,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_98_gadm2-8,can_42_6_98_2248_gadm2-8,,
YUD,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4283_gadm2-8,,
YUE,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_405_gadm2-8,,,
YUG,chn_49_gadm2-8,chn_49_14_gadm2-8,chn_49_14_160_gadm2-8,chn_49_14_160_1101_gadm2-8,,
YUL,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_195_gadm2-8,can_42_11_195_3358_gadm2-8,,
YUM,usa_244_gadm2-8,usa_244_3_gadm2-8,usa_244_3_108_gadm2-8,,,
YUQ,chn_49_gadm2-8,chn_49_15_gadm2-8,chn_49_15_169_gadm2-8,chn_49_15_169_1149_gadm2-8,,
YUS,chn_49_gadm2-8,chn_49_21_gadm2-8,chn_49_21_227_gadm2-8,chn_49_21_227_1509_gadm2-8,,
YUT,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_118_gadm2-8,can_42_8_118_2361_gadm2-8,,
YUX,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2351_gadm2-8,,
YUY,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_268_gadm2-8,can_42_11_268_4435_gadm2-8,,
YVA,com_54_gadm2-8,com_54_2_gadm2-8,,,,
YVB,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_188_gadm2-8,can_42_11_188_3278_gadm2-8,,
YVC,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_283_gadm2-8,can_42_12_283_5038_gadm2-8,,
YVD,png_175_gadm2-8,png_175_14_gadm2-8,png_175_14_62_gadm2-8,,,
YVE,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_38_gadm2-8,can_42_2_38_1026_gadm2-8,,
YVG,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_1_gadm2-8,can_42_1_1_38_gadm2-8,,
YVH,nor_169_gadm2-8,nor_169_11_gadm2-8,nor_169_11_265_gadm2-8,,,
YVK,nor_169_gadm2-8,nor_169_6_gadm2-8,nor_169_6_116_gadm2-8,,,
YVM,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2358_gadm2-8,,
YVN,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_117_gadm2-8,can_42_8_117_2347_gadm2-8,,
YVO,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_273_gadm2-8,can_42_11_273_4520_gadm2-8,,
YVP,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4265_gadm2-8,,
YVQ,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_98_gadm2-8,can_42_6_98_2244_gadm2-8,,
YVR,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_33_gadm2-8,can_42_2_33_913_gadm2-8,,
YVS,nor_169_gadm2-8,nor_169_2_gadm2-8,nor_169_2_41_gadm2-8,,,
YVT,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_283_gadm2-8,can_42_12_283_5007_gadm2-8,,
YVV,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_131_gadm2-8,can_42_9_131_2486_gadm2-8,,
YVZ,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2536_gadm2-8,,
YWA,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_163_gadm2-8,can_42_9_163_2824_gadm2-8,,
YWB,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_259_gadm2-8,can_42_11_259_4261_gadm2-8,,
YWF,can_42_gadm2-8,can_42_7_gadm2-8,can_42_7_106_gadm2-8,can_42_7_106_2288_gadm2-8,,
YWG,can_42_gadm2-8,can_42_3_gadm2-8,can_42_3_49_gadm2-8,can_42_3_49_1261_gadm2-8,,
YWH,,,,,,
YWJ,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_98_gadm2-8,can_42_6_98_2238_gadm2-8,,
YWK,can_42_gadm2-8,can_42_5_gadm2-8,can_42_5_86_gadm2-8,can_42_5_86_1850_gadm2-8,,
YWL,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_23_gadm2-8,can_42_2_23_648_gadm2-8,,
YWM,,,,,,
YWN,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2549_gadm2-8,,
YWO,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_119_gadm2-8,can_42_8_119_2365_gadm2-8,,
YWP,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2589_gadm2-8,,
YWQ,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_228_gadm2-8,can_42_11_228_3802_gadm2-8,,
YWR,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_120_gadm2-8,can_42_9_120_2402_gadm2-8,,
YWS,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_44_gadm2-8,can_42_2_44_1139_gadm2-8,,
YWV,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_17_gadm2-8,can_42_1_17_414_gadm2-8,,
YWY,can_42_gadm2-8,can_42_6_gadm2-8,can_42_6_97_gadm2-8,can_42_6_97_2219_gadm2-8,,
YXC,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_30_gadm2-8,can_42_2_30_774_gadm2-8,,
YXD,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_2_gadm2-8,can_42_1_2_52_gadm2-8,,
YXE,can_42_gadm2-8,can_42_12_gadm2-8,can_42_12_276_gadm2-8,can_42_12_276_4652_gadm2-8,,
YXF,can_42_gadm2-8,can_42_13_gadm2-8,can_42_13_293_gadm2-8,can_42_13_293_5582_gadm2-8,,
YXH,can_42_gadm2-8,can_42_1_gadm2-8,can_42_1_11_gadm2-8,can_42_1_11_284_gadm2-8,,
YXI,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_163_gadm2-8,can_42_9_163_2817_gadm2-8,,
YXJ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_41_gadm2-8,can_42_2_41_1061_gadm2-8,,
YXK,can_42_gadm2-8,can_42_11_gadm2-8,can_42_11_263_gadm2-8,can_42_11_263_4366_gadm2-8,,
YXL,can_42_gadm2-8,can_42_9_gadm2-8,can_42_9_139_gadm2-8,can_42_9_139_2578_gadm2-8,,
YXN,can_42_gadm2-8,can_42_8_gadm2-8,can_42_8_118_gadm2-8,can_42_8_118_2361_gadm2-8,,
